timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777734671344,718,用户注册,200,,常规接口测试-50并发 1-1,text,true,,723,253,5,6,http://localhost:8080/api/auth/register,712,0,42
1777734671439,625,用户注册,200,,常规接口测试-50并发 1-2,text,true,,723,253,5,6,http://localhost:8080/api/auth/register,619,0,1
1777734671837,227,用户注册,200,,常规接口测试-50并发 1-4,text,true,,723,253,5,6,http://localhost:8080/api/auth/register,221,0,0
1777734672035,29,用户注册,200,,常规接口测试-50并发 1-5,text,true,,721,253,5,6,http://localhost:8080/api/auth/register,23,0,1
1777734671639,425,用户注册,200,,常规接口测试-50并发 1-3,text,true,,723,253,5,6,http://localhost:8080/api/auth/register,419,0,1
1777734672066,14,用户登录,200,,常规接口测试-50并发 1-5,text,true,,319,218,5,6,http://localhost:8080/api/auth/login,13,0,0
1777734672066,14,用户登录,200,,常规接口测试-50并发 1-2,text,true,,319,218,5,6,http://localhost:8080/api/auth/login,13,0,0
1777734672066,14,用户登录,200,,常规接口测试-50并发 1-4,text,true,,319,218,5,6,http://localhost:8080/api/auth/login,13,0,0
1777734672066,14,用户登录,200,,常规接口测试-50并发 1-1,text,true,,319,218,5,6,http://localhost:8080/api/auth/login,13,0,0
1777734672066,14,用户登录,200,,常规接口测试-50并发 1-3,text,true,,319,218,5,6,http://localhost:8080/api/auth/login,13,0,0
1777734672236,20,用户注册,200,,常规接口测试-50并发 1-6,text,true,,723,253,6,7,http://localhost:8080/api/auth/register,20,0,1
1777734672257,11,用户登录,200,,常规接口测试-50并发 1-6,text,true,,319,218,6,8,http://localhost:8080/api/auth/login,10,0,0
1777734672081,362,获取帖子列表,200,,常规接口测试-50并发 1-3,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,361,0,0
1777734672081,362,获取帖子列表,200,,常规接口测试-50并发 1-2,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,361,0,0
1777734672081,362,获取帖子列表,200,,常规接口测试-50并发 1-1,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,361,0,0
1777734672081,363,获取帖子列表,200,,常规接口测试-50并发 1-4,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,361,0,0
1777734672081,363,获取帖子列表,200,,常规接口测试-50并发 1-5,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,361,0,0
1777734672435,18,用户注册,200,,常规接口测试-50并发 1-7,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,17,0,1
1777734672454,10,用户登录,200,,常规接口测试-50并发 1-7,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,9,0,0
1777734672444,37,关键词搜索,400,,常规接口测试-50并发 1-1,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,36,0,0
1777734672444,37,关键词搜索,400,,常规接口测试-50并发 1-3,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,36,0,0
1777734672445,36,关键词搜索,400,,常规接口测试-50并发 1-4,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,35,0,0
1777734672445,36,关键词搜索,400,,常规接口测试-50并发 1-5,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,35,0,0
1777734672444,37,关键词搜索,400,,常规接口测试-50并发 1-2,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,36,0,0
1777734672482,78,高级筛选搜索,200,,常规接口测试-50并发 1-1,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,78,0,2
1777734672268,293,获取帖子列表,200,,常规接口测试-50并发 1-6,text,true,,5517,179,7,9,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,292,0,0
1777734672482,79,高级筛选搜索,200,,常规接口测试-50并发 1-5,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,78,0,2
1777734672482,80,高级筛选搜索,200,,常规接口测试-50并发 1-4,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,79,0,2
1777734672482,81,高级筛选搜索,200,,常规接口测试-50并发 1-2,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,80,0,2
1777734672482,84,高级筛选搜索,200,,常规接口测试-50并发 1-3,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,83,0,2
1777734672561,10,关键词搜索,400,,常规接口测试-50并发 1-6,text,false,,332,183,7,9,http://localhost:8080/api/search/keyword?q=篮球,10,0,0
1777734672561,14,用户注册,200,,常规接口测试-50并发 1-1,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,13,0,0
1777734672561,18,用户注册,200,,常规接口测试-50并发 1-5,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,17,0,0
1777734672563,17,用户注册,200,,常规接口测试-50并发 1-4,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,17,0,0
1777734672567,16,用户注册,200,,常规接口测试-50并发 1-3,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,16,0,0
1777734672563,20,用户注册,200,,常规接口测试-50并发 1-2,text,true,,723,253,7,9,http://localhost:8080/api/auth/register,20,0,0
1777734672575,12,用户登录,200,,常规接口测试-50并发 1-1,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,11,0,0
1777734672580,11,用户登录,200,,常规接口测试-50并发 1-5,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,10,0,0
1777734672581,12,用户登录,200,,常规接口测试-50并发 1-4,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,11,0,0
1777734672584,10,用户登录,200,,常规接口测试-50并发 1-3,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,9,0,0
1777734672584,10,用户登录,200,,常规接口测试-50并发 1-2,text,true,,319,218,7,9,http://localhost:8080/api/auth/login,10,0,0
1777734672572,57,高级筛选搜索,200,,常规接口测试-50并发 1-6,text,true,,5782,232,7,9,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,56,0,1
1777734672629,27,用户注册,200,,常规接口测试-50并发 1-6,text,true,,717,253,8,10,http://localhost:8080/api/auth/register,26,0,0
1777734672634,49,用户注册,200,,常规接口测试-50并发 1-8,text,true,,721,253,8,10,http://localhost:8080/api/auth/register,49,0,1
1777734672656,58,用户登录,200,,常规接口测试-50并发 1-6,text,true,,319,218,8,10,http://localhost:8080/api/auth/login,57,0,0
1777734672684,38,用户登录,200,,常规接口测试-50并发 1-8,text,true,,319,218,8,10,http://localhost:8080/api/auth/login,38,0,0
1777734672464,375,获取帖子列表,200,,常规接口测试-50并发 1-7,text,true,,5517,179,9,11,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,375,0,0
1777734672840,11,关键词搜索,400,,常规接口测试-50并发 1-7,text,false,,332,183,9,11,http://localhost:8080/api/search/keyword?q=篮球,10,0,0
1777734672835,24,用户注册,200,,常规接口测试-50并发 1-9,text,true,,722,252,9,11,http://localhost:8080/api/auth/register,23,0,0
1777734672859,15,用户登录,200,,常规接口测试-50并发 1-9,text,true,,319,218,9,11,http://localhost:8080/api/auth/login,14,0,0
1777734672851,75,高级筛选搜索,200,,常规接口测试-50并发 1-7,text,true,,5782,232,9,11,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,74,0,1
1777734672926,22,用户注册,200,,常规接口测试-50并发 1-7,text,true,,723,253,9,11,http://localhost:8080/api/auth/register,21,0,0
1777734672948,15,用户登录,200,,常规接口测试-50并发 1-7,text,true,,319,218,9,11,http://localhost:8080/api/auth/login,14,0,0
1777734672594,447,获取帖子列表,200,,常规接口测试-50并发 1-3,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,447,0,0
1777734672594,458,获取帖子列表,200,,常规接口测试-50并发 1-4,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,457,0,0
1777734673041,16,关键词搜索,400,,常规接口测试-50并发 1-3,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,13,0,0
1777734672594,468,获取帖子列表,200,,常规接口测试-50并发 1-2,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,465,0,0
1777734673035,28,用户注册,200,,常规接口测试-50并发 1-10,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,26,0,1
1777734672591,474,获取帖子列表,200,,常规接口测试-50并发 1-5,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,472,0,0
1777734673052,20,关键词搜索,400,,常规接口测试-50并发 1-4,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,19,0,0
1777734673063,16,用户登录,200,,常规接口测试-50并发 1-10,text,true,,319,218,10,12,http://localhost:8080/api/auth/login,15,0,0
1777734673063,16,关键词搜索,400,,常规接口测试-50并发 1-2,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,14,0,0
1777734673065,15,关键词搜索,400,,常规接口测试-50并发 1-5,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,13,0,0
1777734672587,502,获取帖子列表,200,,常规接口测试-50并发 1-1,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,500,0,0
1777734673090,12,关键词搜索,400,,常规接口测试-50并发 1-1,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,11,0,0
1777734673058,84,高级筛选搜索,200,,常规接口测试-50并发 1-3,text,true,,5782,232,10,12,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,84,0,1
1777734672714,429,获取帖子列表,200,,常规接口测试-50并发 1-6,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,428,0,0
1777734672723,430,获取帖子列表,200,,常规接口测试-50并发 1-8,text,true,,5517,179,10,12,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,429,0,0
1777734673143,14,关键词搜索,400,,常规接口测试-50并发 1-6,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,12,0,0
1777734673072,85,高级筛选搜索,200,,常规接口测试-50并发 1-4,text,true,,5782,232,10,12,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,83,0,1
1777734673153,18,关键词搜索,400,,常规接口测试-50并发 1-8,text,false,,332,183,10,12,http://localhost:8080/api/search/keyword?q=篮球,18,0,0
1777734673143,29,用户注册,200,,常规接口测试-50并发 1-3,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,28,0,0
1777734673081,97,高级筛选搜索,200,,常规接口测试-50并发 1-5,text,true,,5782,232,10,12,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,96,0,1
1777734673080,99,高级筛选搜索,200,,常规接口测试-50并发 1-2,text,true,,5782,232,10,12,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,98,0,1
1777734673158,33,用户注册,200,,常规接口测试-50并发 1-4,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,30,0,0
1777734673172,23,用户登录,200,,常规接口测试-50并发 1-3,text,true,,319,218,10,12,http://localhost:8080/api/auth/login,21,0,0
1777734673103,93,高级筛选搜索,200,,常规接口测试-50并发 1-1,text,true,,5782,232,10,12,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,91,0,1
1777734673179,23,用户注册,200,,常规接口测试-50并发 1-5,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,22,0,0
1777734673192,16,用户登录,200,,常规接口测试-50并发 1-4,text,true,,319,218,10,12,http://localhost:8080/api/auth/login,15,0,0
1777734673180,31,用户注册,200,,常规接口测试-50并发 1-2,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,31,0,0
1777734673202,16,用户登录,200,,常规接口测试-50并发 1-5,text,true,,319,218,10,12,http://localhost:8080/api/auth/login,15,0,0
1777734673196,23,用户注册,200,,常规接口测试-50并发 1-1,text,true,,723,253,10,12,http://localhost:8080/api/auth/register,22,0,0
1777734673211,15,用户登录,200,,常规接口测试-50并发 1-2,text,true,,319,218,10,12,http://localhost:8080/api/auth/login,14,0,0
1777734673219,18,用户登录,200,,常规接口测试-50并发 1-1,text,true,,319,218,11,13,http://localhost:8080/api/auth/login,15,0,0
1777734673157,87,高级筛选搜索,200,,常规接口测试-50并发 1-6,text,true,,5782,232,11,13,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,84,0,1
1777734673172,85,高级筛选搜索,200,,常规接口测试-50并发 1-8,text,true,,5782,232,11,13,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,84,0,1
1777734673233,39,用户注册,200,,常规接口测试-50并发 1-11,text,true,,723,253,11,14,http://localhost:8080/api/auth/register,38,0,1
1777734673245,35,用户注册,200,,常规接口测试-50并发 1-6,text,true,,723,253,11,14,http://localhost:8080/api/auth/register,33,0,0
1777734673257,32,用户注册,200,,常规接口测试-50并发 1-8,text,true,,723,253,11,14,http://localhost:8080/api/auth/register,31,0,0
1777734673272,23,用户登录,200,,常规接口测试-50并发 1-11,text,true,,319,218,11,14,http://localhost:8080/api/auth/login,22,0,0
1777734673281,24,用户登录,200,,常规接口测试-50并发 1-6,text,true,,319,218,11,14,http://localhost:8080/api/auth/login,23,0,0
1777734673290,17,用户登录,200,,常规接口测试-50并发 1-8,text,true,,319,218,11,14,http://localhost:8080/api/auth/login,15,0,0
1777734672875,432,获取帖子列表,200,,常规接口测试-50并发 1-9,text,true,,5517,179,11,14,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,431,0,0
1777734673307,15,关键词搜索,400,,常规接口测试-50并发 1-9,text,false,,332,183,11,14,http://localhost:8080/api/search/keyword?q=篮球,15,0,0
1777734672964,484,获取帖子列表,200,,常规接口测试-50并发 1-7,text,true,,5517,179,12,15,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,482,0,0
1777734673449,11,关键词搜索,400,,常规接口测试-50并发 1-7,text,false,,332,183,12,15,http://localhost:8080/api/search/keyword?q=篮球,11,0,0
1777734673322,139,高级筛选搜索,200,,常规接口测试-50并发 1-9,text,true,,5782,232,12,15,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,138,0,1
1777734673433,37,用户注册,200,,常规接口测试-50并发 1-12,text,true,,723,253,12,15,http://localhost:8080/api/auth/register,33,0,1
1777734673470,20,用户登录,200,,常规接口测试-50并发 1-12,text,true,,319,218,12,15,http://localhost:8080/api/auth/login,19,0,0
1777734673462,32,用户注册,200,,常规接口测试-50并发 1-9,text,true,,723,253,12,15,http://localhost:8080/api/auth/register,31,0,0
1777734673494,58,用户登录,200,,常规接口测试-50并发 1-9,text,true,,319,218,12,15,http://localhost:8080/api/auth/login,56,0,0
1777734673461,155,高级筛选搜索,200,,常规接口测试-50并发 1-7,text,true,,5782,232,12,15,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,154,0,1
1777734673616,25,用户注册,200,,常规接口测试-50并发 1-7,text,true,,723,253,13,16,http://localhost:8080/api/auth/register,23,0,0
1777734673080,575,获取帖子列表,200,,常规接口测试-50并发 1-10,text,true,,5517,179,13,16,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,572,0,0
1777734673632,32,用户注册,200,,常规接口测试-50并发 1-13,text,true,,723,253,13,16,http://localhost:8080/api/auth/register,30,0,1
1777734673642,31,用户登录,200,,常规接口测试-50并发 1-7,text,true,,319,218,13,16,http://localhost:8080/api/auth/login,29,0,0
1777734673655,18,关键词搜索,400,,常规接口测试-50并发 1-10,text,false,,332,183,13,16,http://localhost:8080/api/search/keyword?q=篮球,16,0,0
1777734673664,21,用户登录,200,,常规接口测试-50并发 1-13,text,true,,319,218,13,16,http://localhost:8080/api/auth/login,19,0,0
1777734673673,104,高级筛选搜索,200,,常规接口测试-50并发 1-10,text,true,,5782,232,13,16,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,103,0,1
1777734673778,29,用户注册,200,,常规接口测试-50并发 1-10,text,true,,721,253,13,16,http://localhost:8080/api/auth/register,26,0,0
1777734673208,601,获取帖子列表,200,,常规接口测试-50并发 1-4,text,true,,5517,179,13,16,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,599,0,0
1777734673219,594,获取帖子列表,200,,常规接口测试-50并发 1-5,text,true,,5517,179,13,16,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,592,0,0
1777734673195,626,获取帖子列表,200,,常规接口测试-50并发 1-3,text,true,,5517,179,13,16,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,624,0,0
1777734673808,22,用户登录,200,,常规接口测试-50并发 1-10,text,true,,319,218,13,16,http://localhost:8080/api/auth/login,20,0,0
1777734673810,25,关键词搜索,400,,常规接口测试-50并发 1-4,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,22,0,0
1777734673814,23,关键词搜索,400,,常规接口测试-50并发 1-5,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,20,0,0
1777734673821,30,关键词搜索,400,,常规接口测试-50并发 1-3,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,27,0,0
1777734673227,629,获取帖子列表,200,,常规接口测试-50并发 1-2,text,true,,5517,179,14,17,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,628,0,0
1777734673833,38,用户注册,200,,常规接口测试-50并发 1-14,text,true,,723,253,14,17,http://localhost:8080/api/auth/register,35,0,1
1777734673856,20,关键词搜索,400,,常规接口测试-50并发 1-2,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,18,0,0
1777734673237,642,获取帖子列表,200,,常规接口测试-50并发 1-1,text,true,,5517,179,14,17,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,640,0,0
1777734673871,25,用户登录,200,,常规接口测试-50并发 1-14,text,true,,319,218,14,17,http://localhost:8080/api/auth/login,23,0,0
1777734673880,21,关键词搜索,400,,常规接口测试-50并发 1-1,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,18,0,0
1777734673307,628,获取帖子列表,200,,常规接口测试-50并发 1-8,text,true,,5517,179,14,17,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,626,0,0
1777734673305,631,获取帖子列表,200,,常规接口测试-50并发 1-6,text,true,,5517,179,14,17,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,629,0,0
1777734673295,661,获取帖子列表,200,,常规接口测试-50并发 1-11,text,true,,5517,179,14,17,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,659,0,0
1777734673836,129,高级筛选搜索,200,,常规接口测试-50并发 1-4,text,true,,5782,232,14,17,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,124,0,1
1777734673935,36,关键词搜索,400,,常规接口测试-50并发 1-8,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,29,0,0
1777734673837,139,高级筛选搜索,200,,常规接口测试-50并发 1-5,text,true,,5782,232,14,17,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,133,0,1
1777734673936,44,关键词搜索,400,,常规接口测试-50并发 1-6,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,39,0,0
1777734673852,130,高级筛选搜索,200,,常规接口测试-50并发 1-3,text,true,,5782,232,14,17,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,124,0,1
1777734673877,129,高级筛选搜索,200,,常规接口测试-50并发 1-2,text,true,,5782,232,14,17,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,125,0,1
1777734673957,55,关键词搜索,400,,常规接口测试-50并发 1-11,text,false,,332,183,14,17,http://localhost:8080/api/search/keyword?q=篮球,52,0,0
1777734673901,114,高级筛选搜索,200,,常规接口测试-50并发 1-1,text,true,,5782,232,14,17,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,112,0,1
1777734673965,58,用户注册,200,,常规接口测试-50并发 1-4,text,true,,722,252,14,17,http://localhost:8080/api/auth/register,56,0,0
1777734673977,72,用户注册,200,,常规接口测试-50并发 1-5,text,true,,723,253,15,18,http://localhost:8080/api/auth/register,67,0,0
1777734673982,69,用户注册,200,,常规接口测试-50并发 1-3,text,true,,723,253,15,18,http://localhost:8080/api/auth/register,64,0,0
1777734674007,55,用户注册,200,,常规接口测试-50并发 1-2,text,true,,723,253,15,18,http://localhost:8080/api/auth/register,49,0,0
1777734674016,53,用户注册,200,,常规接口测试-50并发 1-1,text,true,,723,253,15,18,http://localhost:8080/api/auth/register,49,0,0
1777734674024,57,用户登录,200,,常规接口测试-50并发 1-4,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,44,0,0
1777734673490,627,获取帖子列表,200,,常规接口测试-50并发 1-12,text,true,,5517,179,15,18,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,616,0,0
1777734674052,69,用户登录,200,,常规接口测试-50并发 1-3,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,58,0,0
1777734674032,89,用户注册,200,,常规接口测试-50并发 1-15,text,true,,723,253,15,18,http://localhost:8080/api/auth/register,81,0,1
1777734674050,85,用户登录,200,,常规接口测试-50并发 1-5,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,77,0,0
1777734674063,78,用户登录,200,,常规接口测试-50并发 1-2,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,71,0,0
1777734674069,90,用户登录,200,,常规接口测试-50并发 1-1,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,77,0,0
1777734673981,183,高级筛选搜索,200,,常规接口测试-50并发 1-6,text,true,,5782,232,15,18,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,180,0,1
1777734673971,198,高级筛选搜索,200,,常规接口测试-50并发 1-8,text,true,,5782,232,15,18,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,192,0,1
1777734673553,626,获取帖子列表,200,,常规接口测试-50并发 1-9,text,true,,5517,179,15,18,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,620,0,0
1777734674013,169,高级筛选搜索,200,,常规接口测试-50并发 1-11,text,true,,5782,232,15,18,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,162,0,1
1777734674118,74,关键词搜索,400,,常规接口测试-50并发 1-12,text,false,,332,183,15,18,http://localhost:8080/api/search/keyword?q=篮球,63,0,0
1777734674122,74,用户登录,200,,常规接口测试-50并发 1-15,text,true,,319,218,15,18,http://localhost:8080/api/auth/login,65,0,0
1777734674165,59,用户注册,200,,常规接口测试-50并发 1-6,text,true,,721,251,15,18,http://localhost:8080/api/auth/register,57,0,0
1777734674180,49,关键词搜索,400,,常规接口测试-50并发 1-9,text,false,,332,183,15,18,http://localhost:8080/api/search/keyword?q=篮球,46,0,0
1777734674170,79,用户注册,200,,常规接口测试-50并发 1-8,text,true,,721,253,16,19,http://localhost:8080/api/auth/register,75,0,0
1777734674182,79,用户注册,200,,常规接口测试-50并发 1-11,text,true,,723,253,16,20,http://localhost:8080/api/auth/register,72,0,0
1777734674225,45,用户登录,200,,常规接口测试-50并发 1-6,text,true,,319,218,16,20,http://localhost:8080/api/auth/login,40,0,0
1777734674250,42,用户登录,200,,常规接口测试-50并发 1-8,text,true,,319,218,16,20,http://localhost:8080/api/auth/login,38,0,0
1777734674233,60,用户注册,200,,常规接口测试-50并发 1-16,text,true,,723,253,16,20,http://localhost:8080/api/auth/register,56,0,1
1777734674261,36,用户登录,200,,常规接口测试-50并发 1-11,text,true,,319,218,16,20,http://localhost:8080/api/auth/login,33,0,0
1777734673673,641,获取帖子列表,200,,常规接口测试-50并发 1-7,text,true,,5517,179,16,20,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,640,0,0
1777734674293,33,用户登录,200,,常规接口测试-50并发 1-16,text,true,,319,218,16,20,http://localhost:8080/api/auth/login,31,0,0
1777734674314,21,关键词搜索,400,,常规接口测试-50并发 1-7,text,false,,332,183,16,20,http://localhost:8080/api/search/keyword?q=篮球,18,0,0
1777734673685,660,获取帖子列表,200,,常规接口测试-50并发 1-13,text,true,,5517,179,16,20,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,659,0,0
1777734674192,166,高级筛选搜索,200,,常规接口测试-50并发 1-12,text,true,,5782,232,16,20,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,164,0,1
1777734674346,17,关键词搜索,400,,常规接口测试-50并发 1-13,text,false,,332,183,16,20,http://localhost:8080/api/search/keyword?q=篮球,15,0,0
1777734674230,155,高级筛选搜索,200,,常规接口测试-50并发 1-9,text,true,,5782,232,16,20,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,155,0,1
1777734674359,37,用户注册,200,,常规接口测试-50并发 1-12,text,true,,721,253,16,20,http://localhost:8080/api/auth/register,35,0,0
1777734674396,20,用户登录,200,,常规接口测试-50并发 1-12,text,true,,319,218,16,20,http://localhost:8080/api/auth/login,18,0,0
1777734674386,39,用户注册,200,,常规接口测试-50并发 1-9,text,true,,723,253,16,20,http://localhost:8080/api/auth/register,38,0,0
1777734674426,18,用户登录,200,,常规接口测试-50并发 1-9,text,true,,319,218,17,21,http://localhost:8080/api/auth/login,18,0,0
1777734674432,43,用户注册,200,,常规接口测试-50并发 1-17,text,true,,723,253,17,21,http://localhost:8080/api/auth/register,43,0,1
1777734674335,173,高级筛选搜索,200,,常规接口测试-50并发 1-7,text,true,,5782,232,17,21,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,167,0,1
1777734673831,680,获取帖子列表,200,,常规接口测试-50并发 1-10,text,true,,5517,179,17,21,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,680,0,0
1777734674475,37,用户登录,200,,常规接口测试-50并发 1-17,text,true,,319,218,17,21,http://localhost:8080/api/auth/login,36,0,0
1777734674363,167,高级筛选搜索,200,,常规接口测试-50并发 1-13,text,true,,5782,232,17,21,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,165,0,1
1777734674511,31,关键词搜索,400,,常规接口测试-50并发 1-10,text,false,,332,183,17,21,http://localhost:8080/api/search/keyword?q=篮球,28,0,0
1777734674509,36,用户注册,200,,常规接口测试-50并发 1-7,text,true,,723,253,17,21,http://localhost:8080/api/auth/register,36,0,0
1777734674530,45,用户注册,200,,常规接口测试-50并发 1-13,text,true,,722,252,17,21,http://localhost:8080/api/auth/register,42,0,0
1777734674545,32,用户登录,200,,常规接口测试-50并发 1-7,text,true,,319,218,17,21,http://localhost:8080/api/auth/login,30,0,0
1777734674575,25,用户登录,200,,常规接口测试-50并发 1-13,text,true,,319,218,17,21,http://localhost:8080/api/auth/login,24,0,0
1777734673896,719,获取帖子列表,200,,常规接口测试-50并发 1-14,text,true,,5517,179,17,21,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,718,0,0
1777734674615,15,关键词搜索,400,,常规接口测试-50并发 1-14,text,false,,332,183,17,21,http://localhost:8080/api/search/keyword?q=篮球,13,0,0
1777734674632,35,用户注册,200,,常规接口测试-50并发 1-18,text,true,,722,253,18,22,http://localhost:8080/api/auth/register,34,0,1
1777734674668,24,用户登录,200,,常规接口测试-50并发 1-18,text,true,,319,218,18,22,http://localhost:8080/api/auth/login,23,0,0
1777734674542,178,高级筛选搜索,200,,常规接口测试-50并发 1-10,text,true,,5782,232,18,22,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,175,0,2
